chapterID,characterID,event,details,withID,team,title,prefix,
271,1753,named,has to change into wolf One Eye,,,wolf One-Eye,,
272,771,mentioned,,,,,,
272,1195,mentioned,,,,,,
272,1586,mentioned,,,,,,
272,1716,mentioned,,,,,,
272,1719,mentioned,,,,,,
272,1727,mentioned,,,,,,
272,1757,mentioned,,,,,,
273,163,mentioned,,,,,,
273,344,mentioned,,,,,,
273,352,mentioned,,,,,,
273,731,mentioned,,,,,,
273,1401,mentioned,,,,,,
273,1573,mentioned,,,,,,
274,240,mentioned,,,,,,
274,603,mentioned,,,,,,
274,808,mentioned,,,,,,
274,851,mentioned,,,,,,
274,1057,mentioned,,,,,,
274,1122,mentioned,,,,,,
274,1219,mentioned,,,,,,
274,1426,mentioned,,,,,,
274,1520,mentioned,,,,,,
274,1527,mentioned,,,,,,
274,1586,mentioned,,,,,,
274,1751,mentioned,,,,,,
274,1860,mentioned,,,,,,
274,2068,mentioned,,,,,,
275,240,mentioned,,,,,,
275,318,mentioned,,,,,,
275,414,mentioned,,,,,,
275,736,mentioned,,,,,,
275,1108,mentioned,,,,,,
275,1234,mentioned,,,,,,
275,1753,mentioned,,,,,,
275,2068,mentioned,,,,,,
275,414,killed,,318,,,,
275,1234,killed,,318,,,,
276,27,mentioned,,,,,,
276,352,mentioned,,,,,,
276,771,mentioned,,,,,,
276,1552,mentioned,,,,,,
276,1716,mentioned,,,,,,
276,1719,mentioned,,,,,,
276,1757,mentioned,,,,,,
276,1770,mentioned,,,,,,
277,597,mentioned,,,,,,
277,1351,mentioned,,,,,,
278,450,mentioned,,,,,,
278,458,mentioned,,,,,,
278,630,mentioned,,,,,,
278,790,mentioned,,,,,,
278,851,mentioned,,,,,,
278,1045,mentioned,,,,,,
278,1057,mentioned,,,,,,
278,1122,mentioned,,,,,,
278,1527,mentioned,,,,,,
278,2068,mentioned,,,,,,
278,790,killed,,851,,,,
279,12,mentioned,,,,,,
279,673,mentioned,,,,,,
279,1716,mentioned,,,,,,
280,27,mentioned,,,,,,
280,385,mentioned,,,,,,
280,456,mentioned,,,,,,
280,851,mentioned,,,,,,
280,1520,mentioned,,,,,,
280,1586,mentioned,,,,,,
280,1676,mentioned,,,,,,
280,1716,mentioned,,,,,,
280,1727,mentioned,,,,,,
280,1860,mentioned,,,,,,
281,237,mentioned,,,,,,
281,630,mentioned,,,,,,
281,851,mentioned,,,,,,
281,1045,mentioned,,,,,,
281,1057,mentioned,,,,,,
281,1122,mentioned,,,,,,
281,1586,mentioned,,,,,,
281,1727,mentioned,,,,,,
281,2068,mentioned,,,,,,
282,163,mentioned,,,,,,
282,344,mentioned,,,,,,
282,352,mentioned,,,,,,
282,456,mentioned,,,,,,
282,521,mentioned,,,,,,
282,731,mentioned,,,,,,
282,831,mentioned,,,,,,
282,840,mentioned,,,,,,
282,1146,mentioned,,,,,,
282,1338,mentioned,,,,,,
282,1351,mentioned,,,,,,
282,1401,mentioned,,,,,,
282,1573,mentioned,,,,,,
282,1716,mentioned,,,,,,
282,1763,mentioned,,,,,,
283,917,mentioned,,,,,,
283,1371,mentioned,,,,,,
283,1648,mentioned,,,,,,
283,1782,mentioned,,,,,,
283,917,killed,,1371,,,,
284,240,mentioned,,,,,,
284,318,mentioned,,,,,,
284,736,mentioned,,,,,,
284,832,mentioned,,,,,,
284,1108,mentioned,,,,,,
284,2068,mentioned,,,,,,
285,673,mentioned,,,,,,
285,1716,mentioned,,,,,,
286,352,mentioned,,,,,,
286,385,mentioned,,,,,,
286,1586,mentioned,,,,,,
286,1676,mentioned,,,,,,
286,1857,mentioned,,,,,,
286,1860,mentioned,,,,,,
286,2068,mentioned,,,,,,
287,352,mentioned,,,,,,
287,639,mentioned,,,,,,
288,120,mentioned,,,,,,
288,237,mentioned,,,,,,
288,851,mentioned,,,,,,
288,1376,mentioned,,,,,,
288,1586,mentioned,,,,,,
289,12,mentioned,,,,,,
289,673,mentioned,,,,,,
289,840,mentioned,,,,,,
289,1404,mentioned,,,,,,
289,1716,mentioned,,,,,,
289,1719,mentioned,,,,,,
289,840,hurt,sick (greyscale),,,,,
290,385,mentioned,,,,,,
290,792,mentioned,,,,,,
290,1403,mentioned,,,,,,
290,1586,mentioned,,,,,,
290,1619,mentioned,,,,,,
290,1860,mentioned,,,,,,
290,385,dies,Execution staged,1860,,,,
291,136,mentioned,,,,,,
291,744,mentioned,,,,,,
291,818,mentioned,,,,,,
291,1369,mentioned,,,,,,
291,1371,mentioned,,,,,,
291,1431,mentioned,,,,,,
291,1486,mentioned,,,,,,
291,1530,mentioned,,,,,,
291,1648,mentioned,,,,,,
291,1763,mentioned,,,,,,
291,1893,mentioned,,,,,,
291,1894,mentioned,,,,,,
291,1369,killed,mercy kill,1648,,,,
291,1893,killed,,1894,,,,
291,1894,killed,,1371,,,,
292,851,mentioned,,,,,,
292,2068,mentioned,,,,,,
293,12,mentioned,,,,,,
293,352,mentioned,,,,,,
293,673,mentioned,,,,,,
293,840,mentioned,,,,,,
293,862,mentioned,,,,,,
293,1716,mentioned,,,,,,
293,1719,mentioned,,,,,,
293,1757,mentioned,,,,,,
293,1716,captured,,862,Targaryen,,,
294,352,mentioned,,,,,,
294,731,mentioned,,,,,,
294,352,engaged,,731,,,,
294,731,engaged,,352,,,,
295,12,mentioned,,,,,,
295,352,mentioned,,,,,,
295,673,mentioned,,,,,,
295,771,mentioned,,,,,,
295,840,mentioned,,,,,,
295,1404,mentioned,,,,,,
295,1434,mentioned,,,,,,
295,1716,mentioned,,,,,,
295,1757,mentioned,,,,,,
296,352,mentioned,,,,,,
296,597,mentioned,,,,,,
296,1351,mentioned,,,,,,
297,138,mentioned,,,,,,
297,521,mentioned,,,,,,
297,851,mentioned,,,,,,
297,1371,mentioned,,,,,,
297,1586,mentioned,,,,,,
297,1648,mentioned,,,,,,
297,138,captured,by Northmen,,Stannis,,,
298,12,mentioned,,,,,,
298,352,mentioned,,,,,,
298,831,mentioned,,,,,,
298,840,mentioned,,,,,,
298,862,mentioned,,,,,,
298,1296,mentioned,,,,,,
298,1716,mentioned,,,,,,
298,1895,mentioned,,,,,,
298,1716,attacked,,1296,,,,
299,136,mentioned,,,,,,
299,138,mentioned,,,,,,
299,450,mentioned,,,,,,
299,458,mentioned,,,,,,
299,777,mentioned,,,,,,
299,790,mentioned,,,,,,
299,851,mentioned,,,,,,
299,1122,mentioned,,,,,,
299,1376,mentioned,,,,,,
299,1869,mentioned,,,,,,
299,2068,mentioned,,,,,,
300,136,mentioned,,,,,,
300,385,mentioned,,,,,,
300,1426,mentioned,,,,,,
300,1441,mentioned,,,,,,
300,1451,mentioned,,,,,,
300,1486,mentioned,,,,,,
300,1586,mentioned,,,,,,
300,1648,mentioned,,,,,,
300,1727,mentioned,,,,,,
300,1857,mentioned,,,,,,
300,1860,mentioned,,,,,,
300,385,alive,,,,,,
301,163,mentioned,,,,,,
301,352,mentioned,,,,,,
301,639,mentioned,,,,,,
301,731,mentioned,,,,,,
301,1338,mentioned,,,,,,
301,1573,mentioned,,,,,,
302,136,mentioned,,,,,,
302,385,mentioned,,,,,,
302,575,mentioned,,,,,,
302,670,mentioned,,,,,,
302,777,mentioned,,,,,,
302,851,mentioned,,,,,,
302,1057,mentioned,,,,,,
302,1122,mentioned,,,,,,
302,1376,mentioned,,,,,,
302,1586,mentioned,,,,,,
302,575,killed,,1811,,,,
302,670,killed,,1811,,,,
302,777,killed,,1811,,,,
303,744,mentioned,,,,,,
303,792,mentioned,,,,,,
303,818,mentioned,,,,,,
303,917,mentioned,,,,,,
303,1393,mentioned,,,,,,
303,1403,mentioned,,,,,,
303,1486,mentioned,,,,,,
303,1586,mentioned,,,,,,
303,1619,mentioned,,,,,,
303,1648,mentioned,,,,,,
303,792,killed,,1860,,,,
303,1403,killed,,1860,,,,
303,1619,killed,,1860,,,,
304,295,mentioned,,,,,,
304,352,mentioned,,,,,,
304,1155,mentioned,,,,,,
304,1296,mentioned,,,,,,
304,1716,mentioned,,,,,,
304,1895,mentioned,,,,,,
305,136,mentioned,,,,,,
305,194,mentioned,,,,,,
305,240,mentioned,,,,,,
305,456,mentioned,,,,,,
305,736,mentioned,,,,,,
305,832,mentioned,,,,,,
305,1013,mentioned,,,,,,
305,1015,mentioned,,,,,,
305,1108,mentioned,,,,,,
305,240,gets,Greenseer gift,,,,,
306,120,mentioned,,,,,,
306,136,mentioned,,,,,,
306,194,mentioned,,,,,,
306,237,mentioned,,,,,,
306,418,mentioned,,,,,,
306,456,mentioned,,,,,,
306,458,mentioned,,,,,,
306,777,mentioned,,,,,,
306,851,mentioned,,,,,,
306,1047,mentioned,,,,,,
306,1057,mentioned,,,,,,
306,1122,mentioned,,,,,,
306,1201,mentioned,,,,,,
306,1371,mentioned,,,,,,
306,1431,mentioned,,,,,,
306,1434,mentioned,,,,,,
306,1486,mentioned,,,,,,
306,1535,mentioned,,,,,,
306,1586,mentioned,,,,,,
306,1604,mentioned,,,,,,
306,1811,mentioned,,,,,,
306,1869,mentioned,,,,,,
306,2068,mentioned,,,,,,
307,163,mentioned,,,,,,
307,188,mentioned,,,,,,
307,344,mentioned,,,,,,
307,352,mentioned,,,,,,
307,731,mentioned,,,,,,
307,775,mentioned,,,,,,
307,825,mentioned,,,,,,
307,826,mentioned,,,,,,
307,1146,mentioned,,,,,,
307,1401,mentioned,,,,,,
307,1573,mentioned,,,,,,
307,1770,mentioned,,,,,,
307,188,changes allegiances,,,Essos,,,
307,344,sex,,352,,,,
307,352,sex,,344,,,,
308,120,mentioned,,,,,,
308,136,mentioned,,,,,,
308,240,mentioned,,,,,,
308,456,mentioned,,,,,,
308,744,mentioned,,,,,,
308,785,mentioned,,,,,,
308,818,mentioned,,,,,,
308,851,mentioned,,,,,,
308,868,mentioned,,,,,,
308,917,mentioned,,,,,,
308,1013,mentioned,,,,,,
308,1057,mentioned,,,,,,
308,1371,mentioned,,,,,,
308,1422,mentioned,,,,,,
308,1426,mentioned,,,,,,
308,1431,mentioned,,,,,,
308,1451,mentioned,,,,,,
308,1486,mentioned,,,,,,
308,1530,mentioned,,,,,,
308,1586,mentioned,,,,,,
308,1648,mentioned,,,,,,
308,1676,mentioned,,,,,,
308,1716,mentioned,,,,,,
308,1727,mentioned,,,,,,
308,1782,mentioned,,,,,,
308,1860,mentioned,,,,,,
308,1867,mentioned,,,,,,
308,818,married,,1586,,,,
308,1586,married,,818,,,,
309,12,mentioned,,,,,,
309,93,mentioned,,,,,,
309,110,mentioned,,,,,,
309,113,mentioned,,,,,,
309,137,mentioned,,,,,,
309,155,mentioned,,,,,,
309,295,mentioned,,,,,,
309,352,mentioned,,,,,,
309,431,mentioned,,,,,,
309,483,mentioned,,,,,,
309,629,mentioned,,,,,,
309,831,mentioned,,,,,,
309,1195,mentioned,,,,,,
309,1225,mentioned,,,,,,
309,1351,mentioned,,,,,,
309,1411,mentioned,,,,,,
309,1434,mentioned,,,,,,
309,1586,mentioned,,,,,,
309,1676,mentioned,,,,,,
309,1727,mentioned,,,,,,
310,136,mentioned,,,,,,
310,143,mentioned,,,,,,
310,237,mentioned,,,,,,
310,331,mentioned,,,,,,
310,334,mentioned,,,,,,
310,369,mentioned,,,,,,
310,458,mentioned,,,,,,
310,736,mentioned,,,,,,
310,777,mentioned,,,,,,
310,808,mentioned,,,,,,
310,851,mentioned,,,,,,
310,1045,mentioned,,,,,,
310,1057,mentioned,,,,,,
310,1122,mentioned,,,,,,
310,1201,mentioned,,,,,,
310,1527,mentioned,,,,,,
310,1535,mentioned,,,,,,
310,1545,mentioned,,,,,,
310,1586,mentioned,,,,,,
310,1681,mentioned,,,,,,
310,1751,mentioned,,,,,,
310,1869,mentioned,,,,,,
310,2068,mentioned,,,,,,
311,352,mentioned,,,,,,
311,785,mentioned,,,,,,
311,831,mentioned,,,,,,
311,862,mentioned,,,,,,
311,1155,mentioned,,,,,,
311,1296,mentioned,,,,,,
311,1431,mentioned,,,,,,
311,1530,mentioned,,,,,,
311,1552,mentioned,,,,,,
311,1586,mentioned,,,,,,
311,1716,mentioned,,,,,,
311,1719,mentioned,,,,,,
311,1727,mentioned,,,,,,
311,1895,mentioned,,,,,,
311,862,captured,,,Essos,,,
311,1296,captured,,,Essos,,,
311,1716,captured,,,Essos,,,
312,240,mentioned,,,,,,
312,287,mentioned,,,,,,
312,456,mentioned,,,,,,
312,744,mentioned,,,,,,
312,818,mentioned,,,,,,
312,917,mentioned,,,,,,
312,1013,mentioned,,,,,,
312,1057,mentioned,,,,,,
312,1142,mentioned,,,,,,
312,1371,mentioned,,,,,,
312,1422,mentioned,,,,,,
312,1426,mentioned,,,,,,
312,1431,mentioned,,,,,,
312,1434,mentioned,,,,,,
312,1486,mentioned,,,,,,
312,1530,mentioned,,,,,,
312,1586,mentioned,,,,,,
312,1648,mentioned,,,,,,
312,1782,mentioned,,,,,,
312,1860,mentioned,,,,,,
312,1867,mentioned,,,,,,
313,25,mentioned,,,,,,
313,120,mentioned,,,,,,
313,138,mentioned,,,,,,
313,154,mentioned,,,,,,
313,345,mentioned,,,,,,
313,456,mentioned,,,,,,
313,521,mentioned,,,,,,
313,1057,mentioned,,,,,,
313,1122,mentioned,,,,,,
313,1396,mentioned,,,,,,
313,1434,mentioned,,,,,,
313,1486,mentioned,,,,,,
313,1586,mentioned,,,,,,
313,1648,mentioned,,,,,,
314,27,mentioned,,,,,,
314,113,mentioned,,,,,,
314,163,mentioned,,,,,,
314,183,mentioned,,,,,,
314,188,mentioned,,,,,,
314,344,mentioned,,,,,,
314,352,mentioned,,,,,,
314,431,mentioned,,,,,,
314,438,mentioned,,,,,,
314,597,mentioned,,,,,,
314,731,mentioned,,,,,,
314,775,mentioned,,,,,,
314,825,mentioned,,,,,,
314,1146,mentioned,,,,,,
314,1225,mentioned,,,,,,
314,1338,mentioned,,,,,,
314,1351,mentioned,,,,,,
314,1401,mentioned,,,,,,
314,1411,mentioned,,,,,,
314,1434,mentioned,,,,,,
314,1573,mentioned,,,,,,
314,1727,mentioned,,,,,,
314,1770,mentioned,,,,,,
314,352,married,,731,,,,
314,731,married,,352,,,,
314,1351,turned down,,352,,,,
315,120,mentioned,,,,,,
315,136,mentioned,,,,,,
315,143,mentioned,,,,,,
315,237,mentioned,,,,,,
315,331,mentioned,,,,,,
315,369,mentioned,,,,,,
315,381,mentioned,,,,,,
315,382,mentioned,,,,,,
315,455,mentioned,,,,,,
315,456,mentioned,,,,,,
315,458,mentioned,,,,,,
315,785,mentioned,,,,,,
315,808,mentioned,,,,,,
315,851,mentioned,,,,,,
315,852,mentioned,,,,,,
315,1045,mentioned,,,,,,
315,1057,mentioned,,,,,,
315,1122,mentioned,,,,,,
315,1294,mentioned,,,,,,
315,1431,mentioned,,,,,,
315,1434,mentioned,,,,,,
315,1486,mentioned,,,,,,
315,1520,mentioned,,,,,,
315,1527,mentioned,,,,,,
315,1535,mentioned,,,,,,
315,1545,mentioned,,,,,,
315,1562,mentioned,,,,,,
315,1586,mentioned,,,,,,
315,1676,mentioned,,,,,,
315,1684,mentioned,,,,,,
315,1751,mentioned,,,,,,
315,2068,mentioned,,,,,,
316,136,mentioned,,,,,,
316,295,mentioned,,,,,,
316,381,mentioned,,,,,,
316,456,mentioned,,,,,,
316,629,mentioned,,,,,,
316,772,mentioned,,,,,,
316,851,mentioned,,,,,,
316,902,mentioned,,,,,,
316,1057,mentioned,,,,,,
316,1140,mentioned,,,,,,
316,1201,mentioned,,,,,,
316,1219,mentioned,,,,,,
316,1361,mentioned,,,,,,
316,1530,mentioned,,,,,,
316,1621,mentioned,,,,,,
316,136,healed,blind,,,,,
317,240,mentioned,,,,,,
317,287,mentioned,,,,,,
317,456,mentioned,,,,,,
317,744,mentioned,,,,,,
317,792,mentioned,,,,,,
317,852,mentioned,,,,,,
317,1012,mentioned,,,,,,
317,1057,mentioned,,,,,,
317,1142,mentioned,,,,,,
317,1371,mentioned,,,,,,
317,1403,mentioned,,,,,,
317,1486,mentioned,,,,,,
317,1586,mentioned,,,,,,
317,1619,mentioned,,,,,,
317,1648,mentioned,,,,,,
317,1727,mentioned,,,,,,
317,1782,mentioned,,,,,,
317,1857,mentioned,,,,,,
317,1860,mentioned,,,,,,
317,1867,mentioned,,,,,,
317,1867,killed,,1057,,,,
318,188,mentioned,,,,,,
318,256,mentioned,,,,,,
318,295,mentioned,,,,,,
318,352,mentioned,,,,,,
318,731,mentioned,,,,,,
318,771,mentioned,,,,,,
318,862,mentioned,,,,,,
318,1296,mentioned,,,,,,
318,1716,mentioned,,,,,,
318,1727,mentioned,,,,,,
318,2037,mentioned,,,,,,
319,204,mentioned,,,,,,
319,255,mentioned,,,,,,
319,287,mentioned,,,,,,
319,295,mentioned,,,,,,
319,431,mentioned,,,,,,
319,456,mentioned,,,,,,
319,462,mentioned,,,,,,
319,629,mentioned,,,,,,
319,785,mentioned,,,,,,
319,922,mentioned,,,,,,
319,975,mentioned,,,,,,
319,991,mentioned,,,,,,
319,1195,mentioned,,,,,,
319,1257,mentioned,,,,,,
319,1434,mentioned,,,,,,
319,1514,mentioned,,,,,,
319,1528,mentioned,,,,,,
319,1530,mentioned,,,,,,
319,1653,mentioned,,,,,,
319,1676,mentioned,,,,,,
319,1716,mentioned,,,,,,
319,1727,mentioned,,,,,,
319,255,alive,,,,,,
320,120,mentioned,,,,,,
320,143,mentioned,,,,,,
320,194,mentioned,,,,,,
320,237,mentioned,,,,,,
320,298,mentioned,,,,,,
320,331,mentioned,,,,,,
320,456,mentioned,,,,,,
320,790,mentioned,,,,,,
320,851,mentioned,,,,,,
320,1057,mentioned,,,,,,
320,1122,mentioned,,,,,,
320,1201,mentioned,,,,,,
320,1371,mentioned,,,,,,
320,1431,mentioned,,,,,,
320,1486,mentioned,,,,,,
320,1535,mentioned,,,,,,
320,1545,mentioned,,,,,,
320,1562,mentioned,,,,,,
320,1586,mentioned,,,,,,
320,1604,mentioned,,,,,,
320,1681,mentioned,,,,,,
320,1751,mentioned,,,,,,
320,1869,mentioned,,,,,,
321,8,mentioned,,,,,,
321,163,mentioned,,,,,,
321,188,mentioned,,,,,,
321,344,mentioned,,,,,,
321,352,mentioned,,,,,,
321,639,mentioned,,,,,,
321,731,mentioned,,,,,,
321,775,mentioned,,,,,,
321,825,mentioned,,,,,,
321,826,mentioned,,,,,,
321,1145,mentioned,,,,,,
321,1146,mentioned,,,,,,
321,1219,mentioned,,,,,,
321,1303,mentioned,,,,,,
321,1338,mentioned,,,,,,
321,1339,mentioned,,,,,,
321,1351,mentioned,,,,,,
321,1573,mentioned,,,,,,
321,1757,mentioned,,,,,,
321,1965,mentioned,,,,,,
321,2037,mentioned,,,,,,
321,344,captured,,,Essos,,,
321,639,captured,,,Essos,,,
321,826,captured,,,Essos,,,
322,744,mentioned,,,,,,
322,818,mentioned,,,,,,
322,1012,mentioned,,,,,,
322,1057,mentioned,,,,,,
322,1137,mentioned,,,,,,
322,1201,mentioned,,,,,,
322,1486,mentioned,,,,,,
322,1586,mentioned,,,,,,
322,1648,mentioned,,,,,,
322,1782,mentioned,,,,,,
322,1860,mentioned,,,,,,
322,818,freed,escapes,,,,,
322,1012,killed,,1371,,,,
322,1648,freed,escapes,,,,,
322,1782,killed,unknown murderer,,,,,
322,1860,attacked,hurt,744,,,,
323,163,mentioned,,,,,,
323,183,mentioned,,,,,,
323,352,mentioned,,,,,,
323,731,mentioned,,,,,,
323,771,mentioned,,,,,,
323,1296,mentioned,,,,,,
323,1716,mentioned,,,,,,
323,183,hurt,poisoned,,,,,
324,136,mentioned,,,,,,
324,237,mentioned,,,,,,
324,851,mentioned,,,,,,
324,1057,mentioned,,,,,,
324,1545,mentioned,,,,,,
324,1562,mentioned,,,,,,
324,1751,mentioned,,,,,,
324,2068,mentioned,,,,,,
325,137,mentioned,,,,,,
325,142,mentioned,,,,,,
325,155,mentioned,,,,,,
325,255,mentioned,,,,,,
325,295,mentioned,,,,,,
325,785,mentioned,,,,,,
325,900,mentioned,,,,,,
325,922,mentioned,,,,,,
325,970,mentioned,,,,,,
325,1035,mentioned,,,,,,
325,1066,mentioned,,,,,,
325,1195,mentioned,,,,,,
325,1251,mentioned,,,,,,
325,1259,mentioned,,,,,,
325,1294,mentioned,,,,,,
325,1358,mentioned,,,,,,
325,1373,mentioned,,,,,,
325,1434,mentioned,,,,,,
325,1716,mentioned,,,,,,
325,2068,mentioned,,,,,,
325,1035,named,,,,Hand of the King,Lord ,
325,1294,named,,,,King's Admiral,Lord ,
325,1373,named,,,,Justiciar,Lord ,
326,163,mentioned,,,,,,
326,183,mentioned,,,,,,
326,344,mentioned,,,,,,
326,352,mentioned,,,,,,
326,639,mentioned,,,,,,
326,731,mentioned,,,,,,
326,826,mentioned,,,,,,
326,1146,mentioned,,,,,,
326,1401,mentioned,,,,,,
326,1434,mentioned,,,,,,
326,1573,mentioned,,,,,,
326,352,presumed dead,,,,,,
327,25,mentioned,,,,,,
327,352,mentioned,,,,,,
327,521,mentioned,,,,,,
327,1155,mentioned,,,,,,
327,1716,mentioned,,,,,,
327,1763,mentioned,,,,,,
327,1963,mentioned,,,,,,
327,1763,healed,,1155,,,,
327,1963,killed,,1763,,,,
328,163,mentioned,,,,,,
328,188,mentioned,,,,,,
328,256,mentioned,,,,,,
328,352,mentioned,,,,,,
328,673,mentioned,,,,,,
328,771,mentioned,,,,,,
328,785,mentioned,,,,,,
328,840,mentioned,,,,,,
328,862,mentioned,,,,,,
328,1296,mentioned,,,,,,
328,1530,mentioned,,,,,,
328,1553,mentioned,,,,,,
328,1660,mentioned,,,,,,
328,1716,mentioned,,,,,,
328,862,freed,escapes,,,,,
328,1296,freed,escapes,,,,,
328,1716,freed,escapes,,,,,
329,136,mentioned,,,,,,
329,194,mentioned,,,,,,
329,237,mentioned,,,,,,
329,240,mentioned,,,,,,
329,331,mentioned,,,,,,
329,418,mentioned,,,,,,
329,458,mentioned,,,,,,
329,793,mentioned,,,,,,
329,808,mentioned,,,,,,
329,851,mentioned,,,,,,
329,1057,mentioned,,,,,,
329,1122,mentioned,,,,,,
329,1335,mentioned,,,,,,
329,1376,mentioned,,,,,,
329,1431,mentioned,,,,,,
329,1535,mentioned,,,,,,
329,1545,mentioned,,,,,,
329,1648,mentioned,,,,,,
329,1681,mentioned,,,,,,
329,1753,mentioned,,,,,,
329,1869,mentioned,,,,,,
329,2068,mentioned,,,,,,
330,163,mentioned,,,,,,
330,183,mentioned,,,,,,
330,639,mentioned,,,,,,
330,731,mentioned,,,,,,
330,1351,mentioned,,,,,,
330,1401,mentioned,,,,,,
330,639,killed,,2037,,,,
331,163,mentioned,,,,,,
331,352,mentioned,,,,,,
331,431,mentioned,,,,,,
331,597,mentioned,,,,,,
331,731,mentioned,,,,,,
331,1351,mentioned,,,,,,
331,1434,mentioned,,,,,,
331,2037,mentioned,,,,,,
331,2037,killed,trampled during panic at the pit,,,,,
332,12,mentioned,,,,,,
332,27,mentioned,,,,,,
332,295,mentioned,,,,,,
332,352,mentioned,,,,,,
332,431,mentioned,,,,,,
332,456,mentioned,,,,,,
332,483,mentioned,,,,,,
332,673,mentioned,,,,,,
332,746,mentioned,,,,,,
332,785,mentioned,,,,,,
332,840,mentioned,,,,,,
332,1035,mentioned,,,,,,
332,1066,mentioned,,,,,,
332,1195,mentioned,,,,,,
332,1396,mentioned,,,,,,
332,1404,mentioned,,,,,,
332,1411,mentioned,,,,,,
332,1434,mentioned,,,,,,
332,1586,mentioned,,,,,,
332,1676,mentioned,,,,,,
332,1727,mentioned,,,,,,
332,12,alive,,,,,,
333,120,mentioned,,,,,,
333,136,mentioned,,,,,,
333,138,mentioned,,,,,,
333,456,mentioned,,,,,,
333,818,mentioned,,,,,,
333,1122,mentioned,,,,,,
333,1431,mentioned,,,,,,
333,1486,mentioned,,,,,,
333,1586,mentioned,,,,,,
333,1648,mentioned,,,,,,
334,352,mentioned,,,,,,
334,1155,mentioned,,,,,,
334,1763,mentioned,,,,,,
335,136,mentioned,,,,,,
335,902,mentioned,,,,,,
335,136,other,kills an old man,,,,,
336,295,mentioned,,,,,,
336,456,mentioned,,,,,,
336,900,mentioned,,,,,,
336,922,mentioned,,,,,,
336,1066,mentioned,,,,,,
336,1358,mentioned,,,,,,
336,1396,mentioned,,,,,,
336,1431,mentioned,,,,,,
336,1530,mentioned,,,,,,
336,1586,mentioned,,,,,,
336,1716,mentioned,,,,,,
336,1727,mentioned,,,,,,
336,1757,mentioned,,,,,,
336,295,humilitated,,1889,,,,
337,188,mentioned,,,,,,
337,785,mentioned,,,,,,
337,862,mentioned,,,,,,
337,1296,mentioned,,,,,,
337,1552,mentioned,,,,,,
337,1716,mentioned,,,,,,
337,1719,mentioned,,,,,,
337,1895,mentioned,,,,,,
337,1296,hurt,sick,,,,,
338,12,mentioned,,,,,,
338,27,mentioned,,,,,,
338,130,mentioned,,,,,,
338,163,mentioned,,,,,,
338,344,mentioned,,,,,,
338,352,mentioned,,,,,,
338,483,mentioned,,,,,,
338,639,mentioned,,,,,,
338,731,mentioned,,,,,,
338,826,mentioned,,,,,,
338,1015,mentioned,,,,,,
338,1146,mentioned,,,,,,
338,1401,mentioned,,,,,,
338,1404,mentioned,,,,,,
338,1411,mentioned,,,,,,
338,1434,mentioned,,,,,,
338,1573,mentioned,,,,,,
338,1727,mentioned,,,,,,
338,1757,mentioned,,,,,,
338,1965,mentioned,,,,,,
338,2037,mentioned,,,,,,
338,1965,killed,,163,,,,
339,352,mentioned,,,,,,
339,1351,mentioned,,,,,,
339,1351,killed,Dragons (Rhaegal),,,,,
340,237,mentioned,,,,,,
340,818,mentioned,,,,,,
340,851,mentioned,,,,,,
340,1057,mentioned,,,,,,
340,1122,mentioned,,,,,,
340,1545,mentioned,,,,,,
340,1586,mentioned,,,,,,
340,1648,mentioned,,,,,,
340,1751,mentioned,,,,,,
340,2068,mentioned,,,,,,
340,851,presumed dead,,,,,,
340,1057,presumed captured,,,,,,
340,1586,presumed dead,,,,,,
341,163,mentioned,,,,,,
341,597,mentioned,,,,,,
341,1351,mentioned,,,,,,
341,163,named,,,,Queen's Hand,Ser ,
342,163,mentioned,,,,,,
342,183,mentioned,,,,,,
342,344,mentioned,,,,,,
342,352,mentioned,,,,,,
342,438,mentioned,,,,,,
342,639,mentioned,,,,,,
342,731,mentioned,,,,,,
342,771,mentioned,,,,,,
342,775,mentioned,,,,,,
342,825,mentioned,,,,,,
342,826,mentioned,,,,,,
342,862,mentioned,,,,,,
342,1146,mentioned,,,,,,
342,1338,mentioned,,,,,,
342,1401,mentioned,,,,,,
342,1406,mentioned,,,,,,
342,1573,mentioned,,,,,,
342,1770,mentioned,,,,,,
342,352,alive,,,,,,
343,8,mentioned,,,,,,
343,12,mentioned,,,,,,
343,27,mentioned,,,,,,
343,155,mentioned,,,,,,
343,234,mentioned,,,,,,
343,295,mentioned,,,,,,
343,352,mentioned,,,,,,
343,431,mentioned,,,,,,
343,483,mentioned,,,,,,
343,521,mentioned,,,,,,
343,629,mentioned,,,,,,
343,785,mentioned,,,,,,
343,840,mentioned,,,,,,
343,900,mentioned,,,,,,
343,922,mentioned,,,,,,
343,970,mentioned,,,,,,
343,1015,mentioned,,,,,,
343,1035,mentioned,,,,,,
343,1066,mentioned,,,,,,
343,1140,mentioned,,,,,,
343,1195,mentioned,,,,,,
343,1225,mentioned,,,,,,
343,1251,mentioned,,,,,,
343,1257,mentioned,,,,,,
343,1259,mentioned,,,,,,
343,1294,mentioned,,,,,,
343,1303,mentioned,,,,,,
343,1326,mentioned,,,,,,
343,1358,mentioned,,,,,,
343,1373,mentioned,,,,,,
343,1404,mentioned,,,,,,
343,1434,mentioned,,,,,,
343,1586,mentioned,,,,,,
343,1622,mentioned,,,,,,
343,1676,mentioned,,,,,,
343,1716,mentioned,,,,,,
